Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
83	2564.9343	146.08989	2808.362	2274.9172	1000.0	270.75946	139.18965	300.71442	158.72437	830000	2.2351743e-09	845.23645	-0.009526198	-83.873764	0.12854144	0.021564674	0.30650002	79.0	174.8675572872162
84	2710.9224	80.49045	2835.4675	2572.0693	1000.0	266.66315	86.915436	294.07224	154.16095	840000	0.0	477.88507	-0.014471263	-95.371155	0.11853193	0.022459427	0.31939998	79.0	176.9506061077118
85	2749.436	142.64606	2991.8774	2576.0664	1000.0	275.21744	88.98551	297.11758	179.26	850000	-4.842877e-09	833.29236	-0.008055387	-44.98191	0.108622216	0.017703408	0.29119998	79.0	179.03854727745056
86	2781.9382	136.8866	2951.862	2525.6965	1000.0	278.5136	112.42851	309.9108	166.2133	860000	-1.8626451e-09	504.2713	-0.008203899	-41.09961	0.09502867	0.019094307	0.2941	79.0	181.13019037246704
87	2535.418	607.012	2936.4634	778.01636	1000.0	265.56802	1460.1953	309.96234	12.436841	870000	1.8626451e-09	1417.1611	-0.004121041	-290.6612	0.082898	0.02154931	0.25169998	79.0	183.2155783176422
88	2833.2676	106.44238	2986.4495	2570.6958	1000.0	277.13028	99.61111	311.55597	141.76205	880000	-7.4505807e-10	703.1122	-0.012791447	-93.315796	0.07528778	0.019066636	0.31020004	79.0	185.30616354942322
89	2770.5015	251.91096	3017.7007	2125.8718	1000.0	278.28067	660.8176	310.77097	-14.390403	890000	-5.5879357e-10	990.0587	-0.007288595	-71.388916	0.064382516	0.020054156	0.2913	79.0	187.38862657546997
90	2539.8672	949.9522	3029.9006	-186.49313	1000.0	250.1154	2850.389	313.75223	-54.08057	900000	-2.2351743e-09	1068.7769	-0.004829745	-90.88003	0.05528011	0.01618224	0.25289997	79.0	189.47586965560913
91	2880.614	163.10477	3099.494	2462.9324	1000.0	289.07886	173.4391	320.5697	76.44478	910000	1.8626451e-09	964.81854	-0.010681247	-112.88222	0.04852057	0.017478175	0.3212	79.0	191.5686595439911
92	2931.216	181.57335	3162.1145	2579.6672	1000.0	291.3739	154.4106	320.31293	171.22166	920000	3.7252903e-09	958.7721	-0.006197151	-87.55636	0.039353985	0.020441173	0.27719998	79.0	193.6696653366089
93	2974.2798	121.32354	3144.1907	2783.2	1000.0	299.35556	140.37674	336.0442	147.711	930000	-1.8626451e-09	563.79724	-0.011650471	-67.203384	0.028554142	0.018623553	0.3292	79.0	195.7649803161621
94	3035.6394	114.86109	3158.359	2765.6785	1000.0	303.206	89.07753	328.3979	202.50183	940000	-1.6763806e-09	589.23315	-0.009055378	-36.51208	0.015260659	0.019363325	0.312	79.0	197.85260796546936
95	2885.4807	419.30347	3428.1672	1773.633	1000.0	299.47696	703.84326	333.3064	54.108128	950000	1.4901161e-09	1860.6768	-0.0037318722	-366.94202	0.004496414	0.016331103	0.25169998	79.0	199.9410891532898
96	3118.8213	180.29156	3391.2102	2790.8586	1000.0	306.1678	184.95422	346.03003	133.5056	960000	-2.6077032e-09	895.1707	-0.008654332	-174.38887	0.00024205397	0.019792154	0.2926	79.0	202.0223479270935
97	3174.2234	70.799	3277.4365	3068.9553	1000.0	316.8109	56.475445	343.73718	191.9649	970000	-2.4214386e-09	528.1122	-0.01278724	-78.86178	-0.008218309	0.022005722	0.34219998	79.0	204.113614320755
98	3092.8105	155.00623	3361.1665	2867.195	1000.0	321.71796	91.31246	344.57294	229.69272	980000	-2.2351743e-09	903.08826	-0.0068357093	-116.92647	-0.016170342	0.019134909	0.2719	79.0	206.19773316383362
99	3174.6738	182.84204	3417.7703	2857.16	1000.0	315.212	156.94017	345.33298	194.0536	990000	7.450581e-09	644.36194	-0.006438905	-73.48439	-0.025274282	0.016031183	0.274	79.0	208.28751015663147
100	3094.9846	481.20724	3423.004	1712.8113	1000.0	314.16794	952.5921	346.1292	40.341198	1000000	0.0	1358.9348	-0.003268396	-323.39496	-0.03254314	0.014020334	0.22779998	79.0	210.37272763252258
