Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
122	252.73082	46.733868	294.84863	29.31007	263.92856	68.58104	441.00372	163.26764	5.320204	1220000	2.9802323e-09	718.39813	-0.0012942592	-302.24814	-0.47718507	0.0036439828	0.07	79.0	508.44663739204407
123	253.43785	30.36369	310.31793	137.47984	298.48	51.64727	514.6878	163.08452	-7.3291807	1230000	7.4505807e-10	361.3167	-0.0011974096	-112.98607	-0.4860941	0.008593672	0.071600005	79.0	511.82904529571533
124	255.67383	26.966002	305.02167	158.73471	244.41936	63.9031	626.79425	162.59998	0.43164998	1240000	-7.4505807e-10	336.86337	-0.0015040506	-77.372574	-0.5025972	0.011440506	0.089899994	79.0	515.0443708896637
125	250.67805	43.17782	294.1311	53.766525	213.91667	71.96375	587.9029	168.278	-9.378603	1250000	-1.4901161e-09	495.26065	-0.002396376	-73.85986	-0.48195878	0.004952006	0.08950001	79.0	518.3068675994873
126	257.3744	27.712515	294.18835	146.43047	236.05556	73.1263	614.6245	162.24234	-24.024273	1260000	1.4901161e-09	310.4001	-0.0020558008	-78.63848	-0.48977274	0.010534326	0.0969	79.0	521.3723528385162
127	259.7674	27.396252	305.5589	214.75346	213.83333	78.543335	230.54875	162.80571	-5.2957344	1270000	0.0	390.79224	-0.0014254277	-118.21623	-0.5133263	0.006114303	0.0782	79.0	524.5698039531708
128	254.59706	25.405966	296.0686	85.92029	223.33333	73.41026	378.32077	170.05113	-33.80172	1280000	5.2154063e-09	506.9273	-0.0029914423	-153.548	-0.5179054	0.008159107	0.0958	79.0	527.7319777011871
129	261.31207	8.528646	293.0041	225.0532	220.9375	76.79542	273.69897	156.51492	5.776784	1290000	2.9802323e-09	594.7783	-0.0009955267	-350.59824	-0.5446582	0.0070918454	0.075100005	79.0	530.9462747573853
130	255.45847	37.01527	308.2822	156.07715	260.97058	68.94669	768.9237	159.51433	-1.0974364	1300000	0.0	265.1927	-0.0012019748	-58.967182	-0.55204225	0.0059336224	0.073699996	79.0	534.0956211090088
131	242.2187	60.3861	301.7679	24.715647	204.10811	76.53933	667.88983	165.81082	-15.964614	1310000	2.4214386e-09	743.8962	-0.0019281574	-168.29832	-0.5731362	0.01121445	0.1056	79.0	537.2161455154419
132	267.46555	18.857763	298.27295	225.35188	224.32353	72.05416	469.43503	162.91698	2.792666	1320000	4.4703485e-09	512.63245	-0.0016842295	-220.42773	-0.57877374	0.0101518	0.1032	79.0	540.4930322170258
133	251.25525	35.30291	313.2175	26.801704	219.1842	80.70363	283.2329	164.72888	2.365855	1330000	2.9802323e-09	445.54486	-0.0018666278	-114.41583	-0.5940306	0.0080909105	0.09859999	79.0	543.620979309082
134	248.5179	57.59802	298.86255	21.352423	227.3	74.201866	230.46913	165.4462	9.77453	1340000	-1.4901161e-09	924.8539	-0.0006147324	-462.57855	-0.58298516	0.0018227573	0.063999996	79.0	546.8098847866058
135	254.22467	50.160126	309.4832	53.327053	209.52942	71.50945	436.98514	161.73279	11.135043	1350000	-1.4901161e-09	558.8584	-0.0012996679	-117.157	-0.59575146	0.008848444	0.08099999	79.0	550.9042818546295
136	257.04694	22.076159	303.15817	204.64505	232.59375	69.00773	352.40854	161.79427	10.834302	1360000	0.0	515.68945	-0.00090693886	-198.11089	-0.59672135	0.0043806834	0.074	79.0	554.1934552192688
137	259.59015	39.401203	298.11816	143.59834	238.5625	67.23358	488.412	166.56413	15.802502	1370000	0.0	363.35715	-0.0017792726	-120.67881	-0.6123781	0.0064163716	0.0888	79.0	557.3784155845642
138	251.19699	56.75524	305.90445	15.2146	214.69768	82.82055	364.27545	163.97255	1.28922	1380000	0.0	437.58984	-0.002048378	-117.970825	-0.632156	0.010533346	0.0931	79.0	560.6008911132812
139	238.98802	58.622234	298.8245	11.56291	257.32144	70.53844	323.6999	166.0904	-5.898136	1390000	1.4901161e-09	1079.2744	-0.00097244495	-525.3204	-0.6398486	0.0024889144	0.072799996	79.0	564.1284835338593
140	261.04245	17.549538	302.93958	218.87695	218.72728	68.67685	531.1896	161.09479	-14.392653	1400000	-1.4901161e-09	361.2688	-0.0012981097	-103.1979	-0.65468	0.012293452	0.0833	79.0	567.4336440563202
141	240.5578	88.65384	301.68472	-232.99873	221.25	72.27365	210.4801	170.71043	-13.168267	1410000	-3.5390257e-09	1371.3823	-0.0015240979	-723.3086	-0.6628357	0.009991597	0.0801	79.0	570.4927954673767
142	262.24994	21.276098	307.09885	211.55086	214.55263	73.91055	427.2375	160.3489	-22.861893	1420000	1.6763806e-09	411.6372	-0.0016601607	-170.4173	-0.66944516	0.008838902	0.0854	79.0	573.5414133071899
143	244.66693	55.345783	295.29965	22.00938	231.91429	73.19509	747.1762	165.90396	7.314107	1430000	1.4901161e-09	623.35693	-0.0021943725	-134.24907	-0.6792612	0.009329182	0.105	79.0	576.6393375396729
144	258.03226	20.908478	301.5823	202.20459	232.0	72.54043	282.68784	162.48839	-7.1020293	1440000	-1.1175871e-09	494.38452	-0.0007809115	-211.28787	-0.6834178	0.0050000413	0.085599996	79.0	580.1154017448425
145	254.06259	47.687767	300.8486	-8.724013	227.225	75.6405	827.86395	175.04633	-37.75303	1450000	2.6077032e-09	342.2845	-0.0026283395	-105.65464	-0.702819	0.011518805	0.120000005	79.0	584.9122130870819
146	249.8673	52.1248	308.78973	21.894455	211.8108	79.07162	267.1618	169.49368	-37.032093	1460000	-1.3038516e-09	798.4341	-0.0014320934	-239.82841	-0.7229159	0.0053764544	0.08100001	79.0	587.8392608165741
147	247.51175	55.35571	302.39938	14.493766	219.33333	70.96056	384.64206	159.8651	-3.3863292	1470000	1.4901161e-09	440.0244	-0.0017397407	-110.6051	-0.73075074	0.008742963	0.0917	79.0	591.6819941997528
148	263.64133	15.891878	303.45053	218.4772	218.73685	73.90414	434.20618	168.29353	-17.807259	1480000	-1.7695129e-09	353.6779	-0.0033885327	-101.63718	-0.73816824	0.017568246	0.146	79.0	594.7422807216644
149	263.53644	21.654448	296.64542	205.41605	213.78049	83.624985	214.23691	165.09364	-2.2069104	1490000	-1.6763806e-09	189.01993	-0.0033776239	-30.070179	-0.7403014	0.0078116953	0.08669999	79.0	597.7428715229034
150	256.87823	16.413244	291.06378	200.11525	225.31429	78.884964	360.169	162.99805	19.074877	1500000	-5.2154063e-09	388.3706	-0.0018283468	-90.47663	-0.74410266	0.005175532	0.0739	79.0	600.7165455818176
